Region-County-District-Type-School (RCDTS) ,District/Parent Entity,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,year,state
490810400222019,Moline-Coal Valley CUSD 40,Bicentennial Elem School,292.0,4.0,0.0,3.0,0.9863013698630136,283.0,3.0,3.0,1.0,0.0,2.0,283.0,9.0,0.9691780821917808,2018,IL
490810400222021,Moline-Coal Valley CUSD 40,Roosevelt Elem School,370.0,4.0,3.0,6.0,0.981081081081081,358.0,8.0,0.0,1.0,0.0,3.0,358.0,12.0,0.9675675675675676,2018,IL
490810400222022,Moline-Coal Valley CUSD 40,George Washington Elem School,269.0,5.0,0.0,5.0,0.9814126394052045,263.0,0.0,0.0,1.0,0.0,5.0,263.0,6.0,0.9776951672862454,2018,IL
490810400222023,Moline-Coal Valley CUSD 40,Willard Elem School,219.0,5.0,3.0,4.0,0.9634703196347032,211.0,4.0,0.0,0.0,0.0,4.0,211.0,8.0,0.9634703196347032,2018,IL
490810400222026,Moline-Coal Valley CUSD 40,Jane Addams Elementary School,271.0,2.0,2.0,4.0,0.985239852398524,268.0,0.0,0.0,1.0,0.0,2.0,268.0,3.0,0.988929889298893,2018,IL
490810400223002,Moline-Coal Valley CUSD 40,Moline HS at Coolidge Campus,68.0,3.0,0.0,3.0,0.9558823529411765,67.0,0.0,0.0,0.0,0.0,1.0,67.0,1.0,0.9852941176470589,2018,IL
490810400223025,Moline-Coal Valley CUSD 40,Jefferson Early Childhood Ctr,213.0,3.0,1.0,4.0,0.9812206572769953,207.0,2.0,0.0,1.0,0.0,3.0,207.0,6.0,0.971830985915493,2018,IL
490810410250001,Rock Island SD 41,Rock Island High School,1618.0,27.0,33.0,60.0,0.9629171817058096,1609.0,7.0,1.0,0.0,0.0,1.0,1609.0,9.0,0.9944375772558715,2018,IL
490810410251003,Rock Island SD 41,Edison Jr High School,395.0,3.0,1.0,3.0,0.9898734177215189,394.0,0.0,1.0,0.0,0.0,0.0,394.0,1.0,0.9974683544303797,2018,IL
490810410251005,Rock Island SD 41,Washington Jr High School,504.0,6.0,3.0,9.0,0.9821428571428571,502.0,2.0,0.0,0.0,0.0,0.0,502.0,2.0,0.996031746031746,2018,IL
490810410252007,Rock Island SD 41,Denkmann Elem School,425.0,3.0,0.0,3.0,0.9929411764705882,420.0,4.0,0.0,0.0,0.0,1.0,420.0,5.0,0.9882352941176471,2018,IL
490810410252008,Rock Island SD 41,Earl H Hanson Elem School,392.0,7.0,6.0,10.0,0.9668367346938775,388.0,3.0,0.0,0.0,0.0,1.0,388.0,4.0,0.9897959183673469,2018,IL
490810410252009,Rock Island SD 41,Eugene Field Elem School,392.0,6.0,2.0,8.0,0.9795918367346939,380.0,4.0,0.0,0.0,7.0,1.0,380.0,12.0,0.9693877551020408,2018,IL
490810410252010,Rock Island SD 41,Frances Willard Elem School,358.0,3.0,1.0,4.0,0.9888268156424581,356.0,0.0,0.0,0.0,0.0,2.0,356.0,2.0,0.994413407821229,2018,IL
490810410252015,Rock Island SD 41,Longfellow Elem School,298.0,1.0,4.0,4.0,0.9832214765100671,295.0,3.0,0.0,0.0,0.0,0.0,295.0,3.0,0.9899328859060402,2018,IL
490810410252016,Rock Island SD 41,Ridgewood Elem School,279.0,5.0,4.0,8.0,0.967741935483871,278.0,0.0,0.0,0.0,0.0,1.0,278.0,1.0,0.996415770609319,2018,IL
490810410252017,Rock Island SD 41,Thomas Jefferson Elem School,334.0,9.0,1.0,10.0,0.9700598802395209,334.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,1.0,2018,IL
490810410252020,Rock Island SD 41,Rock Island Academy,475.0,47.0,15.0,48.0,0.8694736842105263,428.0,0.0,0.0,0.0,0.0,47.0,428.0,47.0,0.9010526315789473,2018,IL
490810410252021,Rock Island SD 41,RICMS,546.0,4.0,0.0,4.0,0.9926739926739927,542.0,4.0,0.0,0.0,0.0,0.0,542.0,4.0,0.9926739926739927,2018,IL
490810410253003,Rock Island SD 41,Thurgood Marshall Learning Ctr,179.0,2.0,3.0,5.0,0.9720670391061452,178.0,0.0,0.0,0.0,0.0,1.0,178.0,1.0,0.994413407821229,2018,IL
490810410253007,Rock Island SD 41,Horace Mann ELC,204.0,0.0,1.0,1.0,0.9950980392156863,204.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,1.0,2018,IL
490811000260001,Riverdale CUSD 100,Riverdale Sr High School,337.0,4.0,1.0,5.0,0.9851632047477745,335.0,0.0,2.0,0.0,0.0,0.0,335.0,2.0,0.9940652818991098,2018,IL
490811000261002,Riverdale CUSD 100,Riverdale Middle School,262.0,0.0,0.0,0.0,1.0,258.0,4.0,0.0,0.0,0.0,0.0,258.0,4.0,0.9847328244274809,2018,IL
490811000262007,Riverdale CUSD 100,Riverdale Elem School,571.0,0.0,0.0,0.0,1.0,554.0,17.0,0.0,0.0,0.0,0.0,554.0,17.0,0.9702276707530648,2018,IL
490812000260001,Sherrard CUSD 200,Sherrard High School,445.0,2.0,3.0,5.0,0.9887640449438202,441.0,2.0,2.0,0.0,0.0,0.0,441.0,4.0,0.9910112359550561,2018,IL
490812000261001,Sherrard CUSD 200,Sherrard Jr High School,216.0,0.0,0.0,0.0,1.0,213.0,3.0,0.0,0.0,0.0,0.0,213.0,3.0,0.9861111111111112,2018,IL
490812000262003,Sherrard CUSD 200,Matherville Intermediate School,222.0,1.0,0.0,1.0,0.9954954954954955,219.0,3.0,0.0,0.0,0.0,0.0,219.0,3.0,0.9864864864864865,2018,IL
490812000262006,Sherrard CUSD 200,Sherrard Elementary School,266.0,1.0,1.0,2.0,0.9924812030075187,261.0,1.0,2.0,1.0,1.0,0.0,261.0,5.0,0.981203007518797,2018,IL
490812000262007,Sherrard CUSD 200,Winola Elementary School,260.0,0.0,0.0,0.0,1.0,255.0,5.0,0.0,0.0,0.0,0.0,255.0,5.0,0.9807692307692307,2018,IL
490813000260001,Rockridge CUSD 300,Rockridge High School,369.0,3.0,4.0,7.0,0.981029810298103,363.0,6.0,0.0,0.0,0.0,0.0,363.0,6.0,0.983739837398374,2018,IL
490813000261002,Rockridge CUSD 300,Rockridge Jr High School,265.0,4.0,0.0,4.0,0.9849056603773585,264.0,1.0,0.0,0.0,0.0,0.0,264.0,1.0,0.9962264150943396,2018,IL
490813000262003,Rockridge CUSD 300,Andalusia Elem School,227.0,0.0,0.0,0.0,1.0,223.0,4.0,0.0,0.0,0.0,0.0,223.0,4.0,0.9823788546255506,2018,IL
490813000262005,Rockridge CUSD 300,Illinois City Elem School,70.0,0.0,0.0,0.0,1.0,68.0,2.0,0.0,0.0,0.0,0.0,68.0,2.0,0.9714285714285714,2018,IL
490813000262006,Rockridge CUSD 300,Taylor Ridge Elem School,164.0,0.0,1.0,1.0,0.9939024390243902,162.0,2.0,0.0,0.0,0.0,0.0,162.0,2.0,0.9878048780487805,2018,IL
50082001X020000,Saint Clair ROE,First Baptist Academy,265.0,0.0,0.0,0.0,1.0,248.0,17.0,0.0,0.0,0.0,0.0,248.0,17.0,0.9358490566037736,2018,IL
50082003X100000,Saint Clair ROE,Blessed Sacrament,188.0,0.0,0.0,0.0,1.0,182.0,6.0,0.0,0.0,0.0,0.0,182.0,6.0,0.9680851063829787,2018,IL
50082006X060000,Saint Clair ROE,Unity Lutheran Christian Elem Sch,166.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,1.0,2018,IL
50082007X100000,Saint Clair ROE,Notre Dame Academy,88.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,2018,IL
500820090260003,Lebanon CUSD 9,Lebanon High School,271.0,4.0,0.0,4.0,0.985239852398524,267.0,1.0,0.0,2.0,0.0,1.0,267.0,4.0,0.985239852398524,2018,IL
500820090262002,Lebanon CUSD 9,Lebanon Elem School,280.0,5.0,1.0,4.0,0.9785714285714285,271.0,0.0,1.0,2.0,1.0,5.0,271.0,9.0,0.9678571428571429,2018,IL
50082009X100000,Saint Clair ROE,Our Lady Queen of Peace,185.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,1.0,2018,IL
50082010X100000,Saint Clair ROE,St Teresa,275.0,0.0,0.0,0.0,1.0,274.0,0.0,1.0,0.0,0.0,0.0,274.0,1.0,0.9963636363636363,2018,IL
500820190260001,Mascoutah CUD 19,Mascoutah High School,1161.0,10.0,6.0,10.0,0.9862187769164513,1156.0,3.0,0.0,0.0,0.0,2.0,1156.0,5.0,0.9956933677863911,2018,IL
500820190261002,Mascoutah CUD 19,Mascoutah Middle School,926.0,26.0,0.0,9.0,0.9719222462203023,917.0,7.0,0.0,0.0,0.0,2.0,917.0,9.0,0.990280777537797,2018,IL
500820190262003,Mascoutah CUD 19,Mascoutah Elem School,848.0,13.0,0.0,2.0,0.9846698113207547,827.0,2.0,2.0,2.0,2.0,13.0,827.0,21.0,0.9752358490566038,2018,IL
500820190262006,Mascoutah CUD 19,Scott Elem School,799.0,5.0,0.0,5.0,0.9937421777221527,784.0,5.0,2.0,3.0,0.0,5.0,784.0,15.0,0.981226533166458,2018,IL
500820190262007,Mascoutah CUD 19,Wingate Elementary School,410.0,0.0,0.0,0.0,1.0,406.0,3.0,1.0,0.0,0.0,0.0,406.0,4.0,0.9902439024390244,2018,IL
50082020X030000,Saint Clair ROE,True Vine Christian Center,35.0,0.0,10.0,0.0,0.7142857142857143,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,2018,IL
50082022X010000,Saint Clair ROE,Elite Scholars STEAM Academy,20.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,2018,IL
50082023Z270000,Saint Clair ROE,Berean Christian School,57.0,0.0,0.0,0.0,1.0,44.0,11.0,0.0,2.0,0.0,0.0,44.0,13.0,0.7719298245614035,2018,IL
50082024X100000,Saint Clair ROE,Sr Thea Bowman Catholic School,122.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,1.0,2018,IL
50082027X100000,Saint Clair ROE,Holy Trinity Catholic Sch,249.0,0.0,0.0,0.0,1.0,248.0,1.0,0.0,0.0,0.0,0.0,248.0,1.0,0.9959839357429718,2018,IL
50082028X100000,Saint Clair ROE,St Joseph School,82.0,0.0,0.0,0.0,1.0,81.0,0.0,1.0,0.0,0.0,0.0,81.0,1.0,0.9878048780487805,2018,IL
500820300032001,St Libory Cons SD 30,St Libory Elem School,68.0,1.0,0.0,0.0,0.9852941176470589,67.0,1.0,0.0,0.0,0.0,0.0,67.0,1.0,0.9852941176470589,2018,IL
50082030X100000,Saint Clair ROE,Holy Childhood School,170.0,0.0,0.0,0.0,1.0,170.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,1.0,2018,IL
50082031X100000,Saint Clair ROE,St James Catholic School,108.0,0.0,0.0,0.0,1.0,99.0,0.0,9.0,0.0,0.0,0.0,99.0,9.0,0.9166666666666666,2018,IL
50082032X100000,Saint Clair ROE,St Agatha School,57.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,2018,IL
50082034X100000,Saint Clair ROE,St John the Baptist Catholic,98.0,0.0,0.0,0.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,1.0,2018,IL
50082036Y100000,Saint Clair ROE,Althoff Catholic High School,340.0,0.0,0.0,0.0,1.0,340.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,1.0,2018,IL
500820400260001,Marissa CUSD 40,Marissa Jr & Sr High School,253.0,0.0,0.0,0.0,1.0,253.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,1.0,2018,IL
500820400262002,Marissa CUSD 40,Marissa Elem School,323.0,2.0,0.0,2.0,0.9938080495356038,318.0,0.0,1.0,2.0,1.0,1.0,318.0,5.0,0.9845201238390093,2018,IL
50082041X100000,Saint Clair ROE,St Clare Catholic School,434.0,0.0,0.0,0.0,1.0,431.0,0.0,0.0,3.0,0.0,0.0,431.0,3.0,0.9930875576036866,2018,IL
500820600260003,New Athens CUSD 60,New Athens High School,162.0,1.0,0.0,1.0,0.9938271604938271,162.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,1.0,2018,IL
500820600261001,New Athens CUSD 60,New Athens Jr High,119.0,3.0,0.0,3.0,0.9747899159663865,119.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,1.0,2018,IL
500820600262001,New Athens CUSD 60,New Athens Elem,234.0,3.0,0.0,3.0,0.9871794871794872,230.0,1.0,0.0,0.0,0.0,3.0,230.0,4.0,0.9829059829059829,2018,IL
500820700042001,Freeburg CCSD 70,Freeburg Primary Center,241.0,0.0,0.0,0.0,1.0,241.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,1.0,2018,IL
500820700042003,Freeburg CCSD 70,Freeburg Elem School,520.0,0.0,0.0,0.0,1.0,513.0,6.0,1.0,0.0,0.0,0.0,513.0,7.0,0.9865384615384616,2018,IL
50082070X060000,Saint Clair ROE,Zion Lutheran Belleville,339.0,15.0,0.0,0.0,0.9557522123893806,315.0,8.0,0.0,3.0,0.0,13.0,315.0,24.0,0.9292035398230089,2018,IL
50082074Y010000,Saint Clair ROE,Vincent Gray Academy,34.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,2018,IL
500820770160001,Freeburg CHSD 77,Freeburg Community High Sch,668.0,1.0,0.0,1.0,0.9985029940119761,664.0,4.0,0.0,0.0,0.0,0.0,664.0,4.0,0.9940119760479041,2018,IL
50082077Z010000,Saint Clair ROE,Governor French Academy,111.0,0.0,0.0,0.0,1.0,105.0,4.0,0.0,2.0,0.0,0.0,105.0,6.0,0.9459459459459459,2018,IL
50082084X260000,Saint Clair ROE,Legacy Christian Academy,26.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,1.0,0.0,0.0,25.0,1.0,0.9615384615384616,2018,IL
500820900041002,O Fallon CCSD 90,Fulton Jr High School,628.0,5.0,0.0,0.0,0.9920382165605095,617.0,9.0,2.0,0.0,0.0,0.0,617.0,11.0,0.982484076433121,2018,IL
500820900041003,O Fallon CCSD 90,Amelia V Carriel Jr High,688.0,5.0,4.0,0.0,0.9869186046511628,681.0,6.0,1.0,0.0,0.0,0.0,681.0,7.0,0.9898255813953488,2018,IL
500820900042002,O Fallon CCSD 90,Estelle Kampmeyer Elem School,404.0,0.0,0.0,0.0,1.0,398.0,2.0,0.0,0.0,4.0,0.0,398.0,6.0,0.9851485148514851,2018,IL
500820900042003,O Fallon CCSD 90,J Emmett Hinchcliffe Sr Elem Sch,397.0,6.0,0.0,0.0,0.9848866498740554,390.0,1.0,0.0,0.0,0.0,6.0,390.0,7.0,0.982367758186398,2018,IL
500820900042004,O Fallon CCSD 90,Laverna Evans Elem School,357.0,3.0,0.0,0.0,0.9915966386554622,347.0,5.0,1.0,0.0,3.0,1.0,347.0,10.0,0.9719887955182073,2018,IL
500820900042005,O Fallon CCSD 90,Marie Schaefer Elem School,586.0,0.0,2.0,0.0,0.9965870307167235,560.0,12.0,0.0,0.0,14.0,0.0,560.0,26.0,0.9556313993174061,2018,IL
500820900042006,O Fallon CCSD 90,Delores Moye Elem School,664.0,4.0,2.0,0.0,0.9909638554216867,656.0,3.0,1.0,0.0,1.0,3.0,656.0,8.0,0.9879518072289156,2018,IL
500821040021001,Central SD 104,Joseph Arthur Middle School,262.0,6.0,0.0,6.0,0.9770992366412213,262.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,1.0,2018,IL
500821040022001,Central SD 104,Central Elem School,351.0,1.0,0.0,1.0,0.9971509971509972,345.0,4.0,1.0,0.0,0.0,1.0,345.0,6.0,0.9829059829059829,2018,IL
500821050021001,Pontiac-W Holliday SD 105,Pontiac Jr High School,243.0,3.0,1.0,4.0,0.9835390946502057,243.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,1.0,2018,IL
500821050022002,Pontiac-W Holliday SD 105,William Holliday Elem School,460.0,2.0,1.0,3.0,0.9934782608695653,455.0,4.0,0.0,1.0,0.0,0.0,455.0,5.0,0.9891304347826086,2018,IL
500821130021001,Wolf Branch SD 113,Wolf Branch Middle School,351.0,2.0,0.0,1.0,0.9943019943019943,344.0,5.0,1.0,1.0,0.0,0.0,344.0,7.0,0.98005698005698,2018,IL
500821130022001,Wolf Branch SD 113,Wolf Branch Elem School,414.0,1.0,0.0,1.0,0.9975845410628019,408.0,2.0,4.0,0.0,0.0,0.0,408.0,6.0,0.9855072463768116,2018,IL
500821150021001,Whiteside SD 115,Whiteside Middle School,546.0,2.0,0.0,1.0,0.9963369963369964,540.0,3.0,2.0,0.0,0.0,1.0,540.0,6.0,0.989010989010989,2018,IL
500821150022001,Whiteside SD 115,Whiteside Elem School,714.0,9.0,2.0,11.0,0.9845938375350141,696.0,9.0,1.0,1.0,0.0,7.0,696.0,18.0,0.9747899159663865,2018,IL
500821160022001,High Mount SD 116,High Mount Elem School,434.0,5.0,1.0,4.0,0.9861751152073732,426.0,5.0,0.0,0.0,0.0,3.0,426.0,8.0,0.9815668202764977,2018,IL
500821180021012,Belleville SD 118,Central Jr High School,413.0,1.0,2.0,2.0,0.9927360774818402,410.0,3.0,0.0,0.0,0.0,0.0,410.0,3.0,0.9927360774818402,2018,IL
500821180021013,Belleville SD 118,West Jr High School,433.0,5.0,0.0,5.0,0.9884526558891455,432.0,0.0,1.0,0.0,0.0,0.0,432.0,1.0,0.9976905311778291,2018,IL
500821180022001,Belleville SD 118,Abraham Lincoln Elem School,554.0,11.0,1.0,12.0,0.9783393501805054,549.0,2.0,0.0,1.0,0.0,2.0,549.0,5.0,0.9909747292418772,2018,IL
500821180022004,Belleville SD 118,Douglas Elem School,264.0,2.0,1.0,3.0,0.9886363636363636,262.0,0.0,0.0,2.0,0.0,0.0,262.0,2.0,0.9924242424242424,2018,IL
500821180022005,Belleville SD 118,Franklin Elem School,176.0,4.0,0.0,2.0,0.9772727272727273,174.0,0.0,0.0,0.0,0.0,2.0,174.0,2.0,0.9886363636363636,2018,IL
500821180022006,Belleville SD 118,Henry Raab Elem School,155.0,5.0,0.0,5.0,0.967741935483871,155.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,1.0,2018,IL
500821180022007,Belleville SD 118,Jefferson Elem School,400.0,11.0,3.0,14.0,0.965,394.0,0.0,0.0,1.0,1.0,4.0,394.0,6.0,0.985,2018,IL
500821180022009,Belleville SD 118,Roosevelt Elem School,312.0,6.0,1.0,7.0,0.9775641025641025,308.0,2.0,1.0,0.0,0.0,1.0,308.0,4.0,0.9871794871794872,2018,IL
500821180022010,Belleville SD 118,Union Elem School,431.0,12.0,2.0,14.0,0.9675174013921114,422.0,4.0,0.0,0.0,0.0,5.0,422.0,9.0,0.9791183294663574,2018,IL
500821180022013,Belleville SD 118,Westhaven Elementary,471.0,14.0,0.0,14.0,0.970276008492569,449.0,0.0,0.0,0.0,8.0,14.0,449.0,22.0,0.9532908704883227,2018,IL
500821180023001,Belleville SD 118,Washington School,172.0,10.0,0.0,10.0,0.9418604651162791,164.0,1.0,0.0,0.0,0.0,7.0,164.0,8.0,0.9534883720930233,2018,IL
500821190022001,Belle Valley SD 119,Belle Valley School,1060.0,24.0,0.0,21.0,0.9773584905660377,1037.0,13.0,1.0,0.0,0.0,9.0,1037.0,23.0,0.9783018867924528,2018,IL
500821300042001,Smithton CCSD 130,Smithton Elem School,545.0,0.0,0.0,0.0,1.0,543.0,1.0,0.0,1.0,0.0,0.0,543.0,2.0,0.9963302752293578,2018,IL
500821600042001,Millstadt CCSD 160,Millstadt Consolidated School,478.0,5.0,1.0,0.0,0.9874476987447699,474.0,4.0,0.0,0.0,0.0,0.0,474.0,4.0,0.9916317991631799,2018,IL
500821600042002,Millstadt CCSD 160,Millstadt Primary Center,256.0,2.0,1.0,0.0,0.98828125,248.0,4.0,0.0,2.0,0.0,2.0,248.0,8.0,0.96875,2018,IL
500821750021001,Harmony Emge SD 175,Emge Junior High School,164.0,1.0,0.0,1.0,0.9939024390243902,162.0,2.0,0.0,0.0,0.0,0.0,162.0,2.0,0.9878048780487805,2018,IL
500821750022002,Harmony Emge SD 175,Ellis Elem School,347.0,6.0,0.0,0.0,0.9827089337175793,336.0,3.0,0.0,3.0,0.0,5.0,336.0,11.0,0.968299711815562,2018,IL
500821750022003,Harmony Emge SD 175,Harmony Intermediate Center,281.0,1.0,0.0,1.0,0.99644128113879,281.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,1.0,2018,IL
500821810022001,Signal Hill SD 181,Signal Hill Elem School,352.0,5.0,4.0,9.0,0.9744318181818182,343.0,4.0,0.0,0.0,0.0,5.0,343.0,9.0,0.9744318181818182,2018,IL
500821870261014,Cahokia CUSD 187,7th Grade Academy,228.0,9.0,10.0,19.0,0.9166666666666666,228.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,1.0,2018,IL
500821870261015,Cahokia CUSD 187,8th Grade Academy,244.0,3.0,8.0,3.0,0.9549180327868853,244.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,1.0,2018,IL
500821870262002,Cahokia CUSD 187,Oliver Parks 6th Grade School,251.0,70.0,20.0,90.0,0.6414342629482072,251.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,1.0,2018,IL
500821870262005,Cahokia CUSD 187,Huffman Elem School,296.0,17.0,4.0,16.0,0.9290540540540541,280.0,0.0,0.0,3.0,3.0,10.0,280.0,16.0,0.9459459459459459,2018,IL
500821870262007,Cahokia CUSD 187,Lalumier Elem School,299.0,52.0,2.0,54.0,0.8193979933110368,254.0,0.0,0.0,0.0,0.0,45.0,254.0,45.0,0.8494983277591973,2018,IL
500821870262008,Cahokia CUSD 187,Maplewood Elem School,338.0,25.0,0.0,25.0,0.9260355029585798,306.0,0.0,0.0,1.0,9.0,22.0,306.0,32.0,0.9053254437869822,2018,IL
500821870262009,Cahokia CUSD 187,Elizabeth Morris Elem School,319.0,66.0,25.0,70.0,0.7147335423197492,214.0,0.0,0.0,0.0,58.0,47.0,214.0,105.0,0.670846394984326,2018,IL
500821870262010,Cahokia CUSD 187,Penniman Elem School,328.0,6.0,1.0,5.0,0.9786585365853658,315.0,0.0,0.0,0.0,7.0,6.0,315.0,13.0,0.9603658536585366,2018,IL
500821870262014,Cahokia CUSD 187,Estelle Sauget School of Choice,267.0,2.0,1.0,2.0,0.9887640449438202,265.0,1.0,0.0,0.0,1.0,0.0,265.0,2.0,0.9925093632958801,2018,IL
500821880220001,Brooklyn UD 188,Lovejoy Technology Academy,40.0,5.0,0.0,0.0,0.875,34.0,0.0,0.0,0.0,1.0,5.0,34.0,6.0,0.85,2018,IL
500821880221001,Brooklyn UD 188,Lovejoy Middle School,34.0,3.0,0.0,0.0,0.9117647058823529,31.0,0.0,0.0,0.0,0.0,3.0,31.0,3.0,0.9117647058823529,2018,IL
500821880222001,Brooklyn UD 188,Lovejoy Elementary School,91.0,0.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,1.0,2018,IL
50082189022001C,East St Louis SD 189,SIU Charter Sch of East St Louis,112.0,2.0,0.0,0.0,0.9821428571428571,109.0,0.0,0.0,0.0,1.0,2.0,109.0,3.0,0.9732142857142857,2018,IL
500821890220043,East St Louis SD 189,East St Louis Senior High School,1089.0,295.0,506.0,0.0,0.2644628099173554,983.0,1.0,0.0,0.0,12.0,93.0,983.0,106.0,0.9026629935720845,2018,IL
500821890221007,East St Louis SD 189,Mason/Clark Middle Sch,750.0,115.0,0.0,0.0,0.8466666666666667,712.0,6.0,0.0,0.0,8.0,24.0,712.0,38.0,0.9493333333333334,2018,IL
500821890221036,East St Louis SD 189,East St Louis-Lincoln Middle Sch,648.0,193.0,173.0,0.0,0.4351851851851852,590.0,1.0,1.0,0.0,14.0,42.0,590.0,58.0,0.9104938271604939,2018,IL
500821890222008,East St Louis SD 189,Dunbar Elem School,451.0,0.0,0.0,0.0,1.0,442.0,3.0,2.0,0.0,4.0,0.0,442.0,9.0,0.9800443458980045,2018,IL
500821890222038,East St Louis SD 189,Annette Officer Elementary,411.0,20.0,0.0,0.0,0.9513381995133819,385.0,0.0,1.0,0.0,6.0,19.0,385.0,26.0,0.9367396593673966,2018,IL
500821890222054,East St Louis SD 189,Katie Harper-Wright Elem,367.0,31.0,39.0,0.0,0.8092643051771117,339.0,0.0,0.0,0.0,4.0,24.0,339.0,28.0,0.9237057220708447,2018,IL
500821890222055,East St Louis SD 189,Gordon Bush Elementary,338.0,0.0,0.0,0.0,1.0,330.0,2.0,3.0,0.0,3.0,0.0,330.0,8.0,0.9763313609467456,2018,IL
500821890222056,East St Louis SD 189,James Avant Elementary School,493.0,38.0,23.0,0.0,0.8762677484787018,448.0,1.0,0.0,0.0,7.0,37.0,448.0,45.0,0.9087221095334685,2018,IL
500821890223006,East St Louis SD 189,Vivian Adams Early Child Ctr,410.0,56.0,0.0,0.0,0.8634146341463415,353.0,1.0,0.0,0.0,0.0,56.0,353.0,57.0,0.8609756097560975,2018,IL
500821890223009,East St Louis SD 189,Wyvetter Younge Altrntv Cntr,163.0,2.0,25.0,0.0,0.8343558282208589,155.0,0.0,0.0,4.0,4.0,0.0,155.0,8.0,0.950920245398773,2018,IL
500821960262006,Dupo CUSD 196,Bluffview  Elem School,557.0,5.0,0.0,0.0,0.9910233393177738,553.0,2.0,0.0,0.0,2.0,0.0,553.0,4.0,0.992818671454219,2018,IL
500822010170001,Belleville Twp HSD 201,Belleville High School-East,2431.0,0.0,19.0,19.0,0.9921842863019333,2416.0,14.0,1.0,0.0,0.0,0.0,2416.0,15.0,0.9938296997120527,2018,IL
500822010170002,Belleville Twp HSD 201,Belleville High School-West,2162.0,25.0,20.0,36.0,0.9791859389454209,2144.0,5.0,3.0,7.0,0.0,3.0,2144.0,18.0,0.9916743755781684,2018,IL
500822030170001,O Fallon Twp HSD 203,O Fallon High School,2166.0,36.0,17.0,53.0,0.9755309325946445,2129.0,18.0,15.0,0.0,0.0,4.0,2129.0,37.0,0.9829178208679594,2018,IL
510652020260001,Porta CUSD 202,Porta High School,488.0,0.0,3.0,3.0,0.9938524590163934,484.0,3.0,1.0,0.0,0.0,0.0,484.0,4.0,0.9918032786885246,2018,IL
510652020262003,Porta CUSD 202,Petersburg Elem School,359.0,5.0,0.0,5.0,0.9860724233983287,345.0,2.0,0.0,7.0,0.0,5.0,345.0,14.0,0.9610027855153204,2018,IL
510652020262006,Porta CUSD 202,Porta Central,299.0,3.0,0.0,3.0,0.9899665551839465,287.0,4.0,0.0,5.0,0.0,3.0,287.0,12.0,0.959866220735786,2018,IL
510652130260001,Athens CUSD 213,Athens Sr High School,329.0,27.0,2.0,0.0,0.9118541033434651,325.0,1.0,1.0,0.0,0.0,2.0,325.0,4.0,0.9878419452887538,2018,IL
510652130261001,Athens CUSD 213,Athens Junior High School,178.0,5.0,1.0,0.0,0.9662921348314607,176.0,1.0,0.0,0.0,0.0,1.0,176.0,2.0,0.9887640449438202,2018,IL
510652130262001,Athens CUSD 213,Cantrall Intermediate School,247.0,13.0,9.0,0.0,0.9109311740890689,237.0,6.0,1.0,0.0,0.0,3.0,237.0,10.0,0.9595141700404858,2018,IL
510652130262003,Athens CUSD 213,Cantrall Elem School,376.0,21.0,5.0,0.0,0.9308510638297872,355.0,6.0,2.0,2.0,0.0,11.0,355.0,21.0,0.9441489361702128,2018,IL
