Region-County-District-Type-School (RCDTS) ,District,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,year,state
07016007Y030000,Nonpublic School ,Chicago Christian High,357.0,0.0,0.0,0.0,1.0,350.0,6.0,1.0,0.0,0.0,0.0,350.0,7.0,0.9803921568627451,2015,IL
07016018X270000,Nonpublic School ,Eagle Academy Christian School,24.0,2.0,0.0,0.0,0.9166666666666667,22.0,0.0,0.0,0.0,0.0,2.0,22.0,2.0,0.9166666666666666,2015,IL
07016019X270000,Nonpublic School ,Outreach Exceptional Learning Academy,48.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,2015,IL
07016020X020000,Nonpublic School ,Standberry Christian Academy,15.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,2015,IL
07016021Y010000,Nonpublic School ,Academic Mastery Academy,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2015,IL
07016025Z010000,Nonpublic School ,Fidley De Fidley Do Academy,9.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2015,IL
07016026Y100000,Nonpublic School ,Seton Academy,138.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,1.0,2015,IL
07016029X010000,Nonpublic School ,Glenwood Academy,118.0,0.0,0.0,0.0,1.0,118.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,1.0,2015,IL
07016039Y030000,Nonpublic School ,Illiana Christian High School,520.0,7.0,0.0,1.0,0.9865384615384616,511.0,4.0,0.0,3.0,0.0,2.0,511.0,9.0,0.9826923076923076,2015,IL
07016055Y100000,Nonpublic School ,Marian Catholic High School,1036.0,0.0,0.0,0.0,1.0,1029.0,1.0,4.0,2.0,0.0,0.0,1029.0,7.0,0.9932432432432432,2015,IL
07016073Y100000,Nonpublic School ,Queen of Peace High School,297.0,0.0,0.0,0.0,1.0,297.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,1.0,2015,IL
07016081Z020000,Nonpublic School ,Jordan Baptist School,23.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,2015,IL
07016095Y100000,Nonpublic School ,St Laurence High School,480.0,0.0,0.0,0.0,1.0,478.0,2.0,0.0,0.0,0.0,0.0,478.0,2.0,0.9958333333333333,2015,IL
07016113A021002,Lemont-Bromberek CSD 113A,Old Quarry Middle Sch,862.0,8.0,0.0,8.0,0.9907192575406033,854.0,8.0,0.0,0.0,0.0,0.0,854.0,8.0,0.9907192575406032,2015,IL
07016113A022002,Lemont-Bromberek CSD 113A,Oakwood School,578.0,2.0,0.0,2.0,0.9965397923875433,563.0,11.0,1.0,1.0,0.0,2.0,563.0,15.0,0.9740484429065744,2015,IL
07016113A022004,Lemont-Bromberek CSD 113A,River Valley School,722.0,0.0,0.0,0.0,1.0,706.0,15.0,0.0,0.0,1.0,0.0,706.0,16.0,0.9778393351800554,2015,IL
07016137X060000,Nonpublic School ,St John Lutheran School,96.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0,2015,IL
07016138X060000,Nonpublic School ,Trinity Lutheran,57.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,2015,IL
07016142X060000,Nonpublic School ,Zion Lutheran School,32.0,3.0,0.0,0.0,0.90625,24.0,0.0,2.0,3.0,0.0,3.0,24.0,8.0,0.75,2015,IL
07016152X060000,Nonpublic School ,St Paul Lutheran School,96.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0,2015,IL
07016163X060000,Nonpublic School ,St John Lutheran,135.0,2.0,0.0,0.0,0.9851851851851852,132.0,1.0,0.0,0.0,0.0,2.0,132.0,3.0,0.9777777777777777,2015,IL
07016164X060000,Nonpublic School ,Trinity Ev Lutheran,303.0,0.0,0.0,0.0,1.0,301.0,2.0,0.0,0.0,0.0,0.0,301.0,2.0,0.9933993399339934,2015,IL
07016173X060000,Nonpublic School ,Gloria Dei Lutheran,57.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,2015,IL
07016209X030000,Nonpublic School ,Southwest Chicago Christian Sch,223.0,0.0,0.0,0.0,1.0,216.0,7.0,0.0,0.0,0.0,0.0,216.0,7.0,0.968609865470852,2015,IL
07016214X030000,Nonpublic School ,Calvin Christian School,238.0,3.0,0.0,0.0,0.9873949579831933,232.0,3.0,1.0,1.0,0.0,1.0,232.0,6.0,0.9747899159663865,2015,IL
07016216X030000,Nonpublic School ,Lansing Christian School,223.0,23.0,3.0,0.0,0.8834080717488789,197.0,9.0,0.0,1.0,0.0,16.0,197.0,26.0,0.8834080717488789,2015,IL
07016243X260000,Nonpublic School ,Calvary Academy,325.0,3.0,0.0,0.0,0.9907692307692308,322.0,1.0,0.0,0.0,0.0,2.0,322.0,3.0,0.9907692307692307,2015,IL
07016254X010000,Nonpublic School ,Beacon Hill Prep Academy,87.0,0.0,0.0,0.0,1.0,64.0,2.0,1.0,20.0,0.0,0.0,64.0,23.0,0.735632183908046,2015,IL
07016268X100000,Nonpublic School ,Our Lady of the Ridge,153.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,1.0,2015,IL
07016286X100000,Nonpublic School ,St Benedict,176.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,1.0,2015,IL
07016290X100000,Nonpublic School ,St George School,167.0,0.0,0.0,0.0,1.0,164.0,0.0,3.0,0.0,0.0,0.0,164.0,3.0,0.9820359281437125,2015,IL
07016291X100000,Nonpublic School ,St Joseph,212.0,29.0,0.0,2.0,0.8632075471698113,184.0,0.0,2.0,3.0,0.0,23.0,184.0,28.0,0.8679245283018868,2015,IL
07016293P003101,Early Childhood,Sandbox Learning Center,35.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,2015,IL
07016337X250000,Nonpublic School ,Christian Hills Church School,174.0,10.0,0.0,0.0,0.9425287356321839,153.0,15.0,0.0,0.0,0.0,6.0,153.0,21.0,0.8793103448275862,2015,IL
07016362X100000,Nonpublic School ,St Daniel the Prophet School,710.0,0.0,0.0,0.0,1.0,671.0,7.0,0.0,32.0,0.0,0.0,671.0,39.0,0.9450704225352112,2015,IL
07016376X100000,Nonpublic School ,St Florian,88.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,2015,IL
07016428X160000,Nonpublic School ,Hello Montessori Presch & Kinder,17.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.9411764705882353,2015,IL
07016455X100000,Nonpublic School ,Christ Our Savior Catholic School,193.0,25.0,0.0,0.0,0.8704663212435233,180.0,0.0,0.0,0.0,0.0,13.0,180.0,13.0,0.9326424870466321,2015,IL
07016466X100000,Nonpublic School ,St Jane De Chantal School,281.0,0.0,0.0,0.0,1.0,281.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,1.0,2015,IL
07016475X100000,Nonpublic School ,St Damian School,383.0,2.0,0.0,0.0,0.9947780678851175,380.0,0.0,1.0,0.0,0.0,2.0,380.0,3.0,0.9921671018276762,2015,IL
07016476X100000,Nonpublic School ,St Albert the Great School,195.0,2.0,4.0,3.0,0.9692307692307692,192.0,3.0,0.0,0.0,0.0,0.0,192.0,3.0,0.9846153846153847,2015,IL
07016477X100000,Nonpublic School ,St Catherine of Alexandria,422.0,5.0,0.0,0.0,0.9881516587677726,419.0,1.0,0.0,0.0,0.0,2.0,419.0,3.0,0.9928909952606635,2015,IL
07016478X100000,Nonpublic School ,St Germaine School,290.0,0.0,0.0,0.0,1.0,284.0,2.0,1.0,3.0,0.0,0.0,284.0,6.0,0.9793103448275862,2015,IL
07016480X100000,Nonpublic School ,St Linus School,344.0,0.0,0.0,0.0,1.0,339.0,4.0,0.0,1.0,0.0,0.0,339.0,5.0,0.9854651162790697,2015,IL
07016481X100000,Nonpublic School ,St Louis De Montfort School,211.0,0.0,0.0,0.0,1.0,205.0,5.0,1.0,0.0,0.0,0.0,205.0,6.0,0.9715639810426541,2015,IL
07016486X100000,Nonpublic School ,St Michael School,617.0,0.0,0.0,0.0,1.0,613.0,4.0,0.0,0.0,0.0,0.0,613.0,4.0,0.993517017828201,2015,IL
07016488X100000,Nonpublic School ,St Ann School,184.0,2.0,0.0,0.0,0.9891304347826088,183.0,0.0,0.0,0.0,0.0,1.0,183.0,1.0,0.9945652173913043,2015,IL
07016490X100000,Nonpublic School ,St Cyril & Methodius,358.0,0.0,0.0,0.0,1.0,355.0,1.0,0.0,2.0,0.0,0.0,355.0,3.0,0.9916201117318436,2015,IL
07016491X100000,Nonpublic School ,St Alphonsus - St Patrick,190.0,0.0,0.0,0.0,1.0,188.0,2.0,0.0,0.0,0.0,0.0,188.0,2.0,0.9894736842105263,2015,IL
07016509X100000,Nonpublic School ,Infant Jesus of Prague,363.0,0.0,0.0,0.0,1.0,362.0,1.0,0.0,0.0,0.0,0.0,362.0,1.0,0.9972451790633609,2015,IL
07016519X100000,Nonpublic School ,St Patricia School,184.0,0.0,0.0,0.0,1.0,179.0,5.0,0.0,0.0,0.0,0.0,179.0,5.0,0.9728260869565217,2015,IL
07016520X140000,Nonpublic School ,Cornerstone Christian School,117.0,0.0,1.0,1.0,0.9914529914529915,116.0,0.0,1.0,0.0,0.0,0.0,116.0,1.0,0.9914529914529915,2015,IL
07016525X100000,Nonpublic School ,St Joseph School,138.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,1.0,2015,IL
07016541X100000,Nonpublic School ,St Symphorosa School,237.0,0.0,0.0,0.0,1.0,236.0,1.0,0.0,0.0,0.0,0.0,236.0,1.0,0.9957805907172996,2015,IL
07016551X100000,Nonpublic School ,St Alexander School,245.0,0.0,0.0,0.0,1.0,234.0,11.0,0.0,0.0,0.0,0.0,234.0,11.0,0.9551020408163265,2015,IL
07016552X100000,Nonpublic School ,Incarnation School,175.0,0.0,0.0,0.0,1.0,173.0,2.0,0.0,0.0,0.0,0.0,173.0,2.0,0.9885714285714285,2015,IL
07016560X100000,Nonpublic School ,Most Holy Redeemer School,371.0,0.0,0.0,0.0,1.0,369.0,1.0,1.0,0.0,0.0,0.0,369.0,2.0,0.9946091644204852,2015,IL
07016566X010000,Nonpublic School ,Epitome of Excellence,21.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,0.9523809523809523,2015,IL
07016577X100000,Nonpublic School ,Cardinal J Bernardin Catholic Sch,646.0,0.0,0.0,0.0,1.0,642.0,4.0,0.0,0.0,0.0,0.0,642.0,4.0,0.9938080495356038,2015,IL
07016582X100000,Nonpublic School ,Our Lady of the Snows School,223.0,0.0,0.0,0.0,1.0,223.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,1.0,2015,IL
07016589Z270000,Nonpublic School ,Homewood Community Academy,59.0,2.0,0.0,0.0,0.9661016949152543,57.0,0.0,0.0,0.0,0.0,2.0,57.0,2.0,0.9661016949152542,2015,IL
07016629Z200000,Nonpublic School ,Southside Baptist School,88.0,7.0,0.0,0.0,0.9204545454545455,80.0,4.0,3.0,0.0,0.0,1.0,80.0,8.0,0.9090909090909091,2015,IL
07016641X100000,Nonpublic School ,St Agnes School,218.0,19.0,0.0,0.0,0.9128440366972477,193.0,3.0,0.0,7.0,0.0,15.0,193.0,25.0,0.8853211009174312,2015,IL
07016654X100000,Nonpublic School ,St Gerald School,383.0,30.0,0.0,0.0,0.9216710182767623,370.0,1.0,0.0,1.0,0.0,11.0,370.0,13.0,0.9660574412532638,2015,IL
07016683X170000,Nonpublic School ,Koraes Elementary School,154.0,0.0,0.0,0.0,1.0,144.0,9.0,1.0,0.0,0.0,0.0,144.0,10.0,0.935064935064935,2015,IL
07016729Z230000,Nonpublic School ,Aqsa School,235.0,0.0,0.0,0.0,1.0,235.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,1.0,2015,IL
07016732X030000,Nonpublic School ,Southwest Christian School,305.0,0.0,0.0,0.0,1.0,294.0,10.0,0.0,1.0,0.0,0.0,294.0,11.0,0.9639344262295082,2015,IL
07016739X100000,Nonpublic School ,St Christopher School,172.0,0.0,0.0,0.0,1.0,170.0,1.0,1.0,0.0,0.0,0.0,170.0,2.0,0.9883720930232558,2015,IL
07016751Z020000,Nonpublic School ,New Covenant Christian Academy,25.0,4.0,0.0,0.0,0.84,21.0,0.0,0.0,1.0,0.0,3.0,21.0,4.0,0.84,2015,IL
07016768P003101,Early Childhood,Tiny Town of Lansing Nursery Sch Inc,47.0,11.0,2.0,0.0,0.7234042553191489,42.0,0.0,0.0,0.0,0.0,5.0,42.0,5.0,0.8936170212765957,2015,IL
07016784X060000,Nonpublic School ,Palos Lutheran School,26.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,2015,IL
07016790X160000,Nonpublic School ,Montessori Elem School Southwest,140.0,6.0,0.0,0.0,0.9571428571428571,119.0,12.0,2.0,1.0,0.0,6.0,119.0,21.0,0.85,2015,IL
07016814X260000,Nonpublic School ,New Life C C Academy,28.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,2015,IL
07016829X140000,Nonpublic School ,Landmark Christian Academy,48.0,8.0,1.0,0.0,0.8125,39.0,5.0,0.0,0.0,0.0,4.0,39.0,9.0,0.8125,2015,IL
07016833Z230000,Nonpublic School ,Universal School,666.0,0.0,0.0,0.0,1.0,656.0,8.0,1.0,1.0,0.0,0.0,656.0,10.0,0.984984984984985,2015,IL
07016840X160000,Nonpublic School ,Oak Lawn Montessori School,20.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,19.0,1.0,0.95,2015,IL
07016860S190000,Nonpublic School ,Blue Cap School,12.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,2015,IL
07016880S030000,Nonpublic School ,Elim Christian School,10.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,0.8,2015,IL
07016889X160000,Nonpublic School ,Southwest Suburban Montessori Sch,95.0,0.0,0.0,0.0,1.0,84.0,9.0,2.0,0.0,0.0,0.0,84.0,11.0,0.8842105263157894,2015,IL
07016901025001C,Southland College Prep,Southland College Prep,506.0,20.0,0.0,10.0,0.9604743083003954,493.0,3.0,0.0,0.0,0.0,10.0,493.0,13.0,0.974308300395257,2015,IL
07016983X100000,Nonpublic School ,Everest Academy of Lemont,269.0,2.0,0.0,2.0,0.9925650557620819,246.0,21.0,0.0,0.0,0.0,2.0,246.0,23.0,0.9144981412639405,2015,IL
08043001X100000,Nonpublic School ,St Marys School,68.0,0.0,0.0,0.0,1.0,66.0,0.0,0.0,2.0,0.0,0.0,66.0,2.0,0.9705882352941176,2015,IL
08043008Z260000,Nonpublic School ,Tri-State Christian School,102.0,0.0,0.0,0.0,1.0,85.0,17.0,0.0,0.0,0.0,0.0,85.0,17.0,0.8333333333333334,2015,IL
08089001Z100000,Nonpublic School ,Aquin Catholic Jr-Sr High School,149.0,0.0,0.0,0.0,1.0,143.0,5.0,0.0,1.0,0.0,0.0,143.0,6.0,0.959731543624161,2015,IL
08089002X060000,Nonpublic School ,Immanuel Lutheran School,127.0,0.0,0.0,0.0,1.0,126.0,1.0,0.0,0.0,0.0,0.0,126.0,1.0,0.9921259842519685,2015,IL
08089004X100000,Nonpublic School ,Aquin Elementary Campus,120.0,0.0,0.0,0.0,1.0,117.0,1.0,0.0,2.0,0.0,0.0,117.0,3.0,0.975,2015,IL
08089010X260000,Nonpublic School ,Tri-County Christian School,140.0,0.0,0.0,0.0,1.0,137.0,3.0,0.0,0.0,0.0,0.0,137.0,3.0,0.9785714285714285,2015,IL
09010001X100000,Nonpublic School ,Holy Cross School,301.0,22.0,2.0,0.0,0.9202657807308969,288.0,0.0,0.0,0.0,0.0,13.0,288.0,13.0,0.9568106312292359,2015,IL
09010002X100000,Nonpublic School ,St Malachy,130.0,0.0,0.0,0.0,1.0,128.0,2.0,0.0,0.0,0.0,0.0,128.0,2.0,0.9846153846153847,2015,IL
09010004X100000,Nonpublic School ,St Thomas School,152.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,1.0,2015,IL
09010006X100000,Nonpublic School ,St Matthews School,421.0,0.0,0.0,0.0,1.0,415.0,5.0,1.0,0.0,0.0,0.0,415.0,6.0,0.9857482185273159,2015,IL
09010007X010000,Nonpublic School ,Campus Middle Sch for Girls,32.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,2015,IL
09010011Z020000,Nonpublic School ,Calvary Baptist Christian Academy,34.0,0.0,0.0,0.0,1.0,33.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,0.9705882352941176,2015,IL
09010013Z260000,Nonpublic School ,Judah Christian School,547.0,18.0,3.0,0.0,0.9616087751371116,521.0,15.0,0.0,6.0,0.0,5.0,521.0,26.0,0.9524680073126143,2015,IL
09010014X060000,Nonpublic School ,St John Lutheran School,79.0,0.0,0.0,0.0,1.0,76.0,0.0,2.0,1.0,0.0,0.0,76.0,3.0,0.9620253164556962,2015,IL
09010024X010000,Nonpublic School ,University Primary School,86.0,0.0,0.0,0.0,1.0,82.0,2.0,0.0,2.0,0.0,0.0,82.0,4.0,0.9534883720930233,2015,IL
09010028X160000,Nonpublic School ,Montessori Sch Champaign-Urbana,108.0,11.0,0.0,0.0,0.8981481481481481,93.0,2.0,2.0,0.0,0.0,11.0,93.0,15.0,0.8611111111111112,2015,IL
09010029X010000,Nonpublic School ,Countryside School,149.0,0.0,0.0,0.0,1.0,148.0,1.0,0.0,0.0,0.0,0.0,148.0,1.0,0.9932885906040269,2015,IL
09010034X260000,Nonpublic School ,Canaan Academy,51.0,0.0,0.0,0.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,50.0,1.0,0.9803921568627451,2015,IL
09010038X010000,Nonpublic School ,Next Generation,267.0,0.0,0.0,0.0,1.0,259.0,6.0,0.0,2.0,0.0,0.0,259.0,8.0,0.9700374531835206,2015,IL
09010043P003101,Early Childhood,Champaign Head Start,38.0,4.0,0.0,0.0,0.8947368421052632,35.0,0.0,0.0,0.0,0.0,3.0,35.0,3.0,0.9210526315789473,2015,IL
09010043P003102,Early Childhood,Urbana Head Start,51.0,4.0,0.0,0.0,0.9215686274509804,48.0,1.0,0.0,0.0,0.0,2.0,48.0,3.0,0.9411764705882353,2015,IL
09010043P003103,Early Childhood,Rantoul Head Start,107.0,2.0,0.0,0.0,0.9813084112149533,106.0,0.0,0.0,0.0,0.0,1.0,106.0,1.0,0.9906542056074766,2015,IL
09010043P003104,Early Childhood,Savoy Head Start,153.0,9.0,0.0,0.0,0.9411764705882354,151.0,1.0,0.0,0.0,0.0,1.0,151.0,2.0,0.9869281045751634,2015,IL
09010043P003108,Early Childhood,Peter Pan Too,9.0,2.0,0.0,0.0,0.7777777777777777,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2015,IL
09010043Y100000,Nonpublic School ,The High School of Saint Thomas More,308.0,0.0,0.0,0.0,1.0,306.0,1.0,0.0,1.0,0.0,0.0,306.0,2.0,0.9935064935064936,2015,IL
11012002C260001,Marshall CUSD 2C,Marshall High School,436.0,6.0,0.0,0.0,0.9862385321100918,436.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,1.0,2015,IL
11012002C261002,Marshall CUSD 2C,Marshall Jr High School,199.0,1.0,0.0,0.0,0.9949748743718593,199.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,1.0,2015,IL
11012002C262003,Marshall CUSD 2C,North Elem School,388.0,0.0,0.0,0.0,1.0,388.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,1.0,2015,IL
11012002C262005,Marshall CUSD 2C,South Elem School,334.0,0.0,0.0,0.0,1.0,332.0,1.0,1.0,0.0,0.0,0.0,332.0,2.0,0.9940119760479041,2015,IL
11012003C260001,Martinsville CUSD 3C,Martinsville Jr-Sr High School,164.0,0.0,0.0,0.0,1.0,163.0,0.0,1.0,0.0,0.0,0.0,163.0,1.0,0.9939024390243902,2015,IL
11012003C262005,Martinsville CUSD 3C,Martinsville Elem School,225.0,0.0,0.0,0.0,1.0,224.0,1.0,0.0,0.0,0.0,0.0,224.0,1.0,0.9955555555555555,2015,IL
11012004C260001,Casey-Westfield CUSD 4C,Casey-Westfield Jr/Sr HS,443.0,2.0,0.0,2.0,0.9954853273137698,442.0,0.0,1.0,0.0,0.0,0.0,442.0,1.0,0.9977426636568849,2015,IL
11012004C262003,Casey-Westfield CUSD 4C,Monroe Elem School,467.0,0.0,0.0,0.0,1.0,464.0,1.0,0.0,2.0,0.0,0.0,464.0,3.0,0.9935760171306209,2015,IL
11015003X100000,Nonpublic School ,St Mary School,97.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,1.0,0.0,0.0,96.0,1.0,0.9896907216494846,2015,IL
11015022X060000,Nonpublic School ,St Johns Lutheran Parochial Sch,229.0,0.0,0.0,0.0,1.0,223.0,6.0,0.0,0.0,0.0,0.0,223.0,6.0,0.9737991266375546,2015,IL
11023001X100000,Nonpublic School ,St Mary School,78.0,3.0,1.0,1.0,0.9487179487179488,76.0,0.0,0.0,0.0,0.0,2.0,76.0,2.0,0.9743589743589743,2015,IL
11070004Z220000,Nonpublic School ,Arthur Christian School,76.0,32.0,0.0,0.0,0.5789473684210527,44.0,0.0,4.0,0.0,0.0,28.0,44.0,32.0,0.5789473684210527,2015,IL
11087002X100000,Nonpublic School ,St Michael School,153.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,1.0,2015,IL
11087003A260001,Cowden-Herrick CUSD 3A,Cowden-Herrick Jr/Sr High School,223.0,8.0,2.0,0.0,0.9551569506726457,223.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,1.0,2015,IL
11087003A262001,Cowden-Herrick CUSD 3A,Cowden-Herrick Grade School,182.0,7.0,0.0,0.0,0.9615384615384617,174.0,3.0,0.0,1.0,0.0,4.0,174.0,8.0,0.9560439560439561,2015,IL
11087004X060000,Nonpublic School ,Trinity Lutheran School,113.0,4.0,1.0,0.0,0.9557522123893806,107.0,4.0,0.0,0.0,0.0,2.0,107.0,6.0,0.9469026548672567,2015,IL
11087006Z250000,Nonpublic School ,Mid-America Preparatory School,56.0,8.0,0.0,0.0,0.8571428571428572,55.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,0.9821428571428571,2015,IL
12017002X140000,Nonpublic School ,New Hebron Christian School,125.0,7.0,1.0,0.0,0.9359999999999999,117.0,4.0,0.0,0.0,0.0,4.0,117.0,8.0,0.936,2015,IL
12040001X100000,Nonpublic School ,St Thomas,155.0,0.0,0.0,0.0,1.0,153.0,2.0,0.0,0.0,0.0,0.0,153.0,2.0,0.9870967741935484,2015,IL
12080001X100000,Nonpublic School ,St Joseph Grade School,250.0,0.0,0.0,0.0,1.0,246.0,0.0,1.0,3.0,0.0,0.0,246.0,4.0,0.984,2015,IL
12080007P003101,Early Childhood,Child Development Partners,32.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,2015,IL
13014001Y100000,Nonpublic School ,Mater Dei High School,413.0,27.0,0.0,0.0,0.9346246973365618,412.0,0.0,0.0,0.0,0.0,1.0,412.0,1.0,0.9975786924939467,2015,IL
13014004X100000,Nonpublic School ,All Saints Academy,281.0,0.0,0.0,0.0,1.0,280.0,0.0,0.0,1.0,0.0,0.0,280.0,1.0,0.99644128113879,2015,IL
13014008X060000,Nonpublic School ,Trinity Lutheran School,77.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,1.0,2015,IL
13014011Y060000,Nonpublic School ,Christ Our Rock Lutheran HS,101.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,1.0,2015,IL
13041002X100000,Nonpublic School ,St Marys,121.0,0.0,0.0,0.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,1.0,2015,IL
13041006Z140000,Nonpublic School ,Victory Christian Academy,13.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,2015,IL
13058002X100000,Nonpublic School ,St Mary School,87.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,1.0,2015,IL
13058004X060000,Nonpublic School ,Trinity Lutheran School,127.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,1.0,2015,IL
13058010X100000,Nonpublic School ,St Theresa of Avila,52.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,2015,IL
13095001X060000,Nonpublic School ,Immanuel Lutheran,63.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,2015,IL
13095006X060000,Nonpublic School ,Trinity Lutheran,37.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,2015,IL
13095008X100000,Nonpublic School ,St Ann Elementary School,94.0,1.0,0.0,1.0,0.9893617021276596,93.0,0.0,0.0,0.0,0.0,1.0,93.0,1.0,0.9893617021276596,2015,IL
13095009X060000,Nonpublic School ,Trinity-St John Lutheran,115.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,1.0,2015,IL
15016003Y100000,Nonpublic School ,Leo High School,115.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,1.0,2015,IL
15016004X010000,Nonpublic School ,Catherine Cook School,568.0,9.0,1.0,0.0,0.9823943661971831,553.0,3.0,1.0,2.0,0.0,9.0,553.0,15.0,0.9735915492957746,2015,IL
15016005Y100000,Nonpublic School ,St Patrick High School,652.0,0.0,0.0,0.0,1.0,650.0,1.0,1.0,0.0,0.0,0.0,650.0,2.0,0.9969325153374233,2015,IL
15016012Z140000,Nonpublic School ,Pass It On Academy,50.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,2015,IL
15016016Y010000,Nonpublic School ,Latino Youth High School,213.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,2.0,0.0,0.0,211.0,2.0,0.9906103286384976,2015,IL
15016017Y100000,Nonpublic School ,Brother Rice High School,796.0,31.0,0.0,0.0,0.9610552763819095,787.0,1.0,0.0,0.0,0.0,8.0,787.0,9.0,0.9886934673366834,2015,IL
15016020Y080000,Nonpublic School ,Lake View Academy,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2015,IL
15016022P003101,Early Childhood,Scott Early Learning Center,37.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,2015,IL
