,year,FIPS,office,state,dem_votes,rep_votes,total_votes,target,win_margin,win_percentage,State,County [2],Population(2010),Land Areami²,Water Areami²,Total Areami²,Latitude,Longitude
2694,2004,48445,PRESIDENT,TX,794.0,3166.0,3960.0,1,29.950000000000003,79.95,TX,Terry,12651,888.839,2.102,890.941,33.17122,-102.33928
2695,2008,48445,PRESIDENT,TX,1379.0,2879.0,4258.0,1,17.61,67.61,TX,Terry,12651,888.839,2.102,890.941,33.17122,-102.33928
2696,2012,48445,PRESIDENT,TX,1059.0,2602.0,3661.0,1,21.069999999999993,71.07,TX,Terry,12651,888.839,2.102,890.941,33.17122,-102.33928
2697,2016,48445,PRESIDENT,TX,753.0,2459.0,3212.0,1,26.560000000000002,76.56,TX,Terry,12651,888.839,2.102,890.941,33.17122,-102.33928
2698,2020,48445,PRESIDENT,TX,757.0,2812.0,3569.0,1,28.790000000000006,78.79,TX,Terry,12651,888.839,2.102,890.941,33.17122,-102.33928
2699,2000,48447,PRESIDENT,TX,228.0,608.0,836.0,1,22.730000000000004,72.73,TX,Throckmorton,1641,912.552,2.929,915.481,33.17071,-99.20613
2700,2004,48447,PRESIDENT,TX,202.0,656.0,858.0,1,26.459999999999994,76.46,TX,Throckmorton,1641,912.552,2.929,915.481,33.17071,-99.20613
2701,2008,48447,PRESIDENT,TX,166.0,671.0,837.0,1,30.17,80.17,TX,Throckmorton,1641,912.552,2.929,915.481,33.17071,-99.20613
2702,2012,48447,PRESIDENT,TX,109.0,700.0,809.0,1,36.53,86.53,TX,Throckmorton,1641,912.552,2.929,915.481,33.17071,-99.20613
2703,2016,48447,PRESIDENT,TX,84.0,715.0,799.0,1,39.489999999999995,89.49,TX,Throckmorton,1641,912.552,2.929,915.481,33.17071,-99.20613
2704,2020,48447,PRESIDENT,TX,82.0,806.0,888.0,1,40.769999999999996,90.77,TX,Throckmorton,1641,912.552,2.929,915.481,33.17071,-99.20613
2705,2000,48449,PRESIDENT,TX,3008.0,4995.0,8003.0,1,12.409999999999997,62.41,TX,Titus,32334,406.054,19.589,425.643,33.21459,-94.96678
2706,2004,48449,PRESIDENT,TX,3173.0,5709.0,8882.0,1,14.280000000000001,64.28,TX,Titus,32334,406.054,19.589,425.643,33.21459,-94.96678
2707,2008,48449,PRESIDENT,TX,3145.0,6028.0,9173.0,1,15.709999999999994,65.71,TX,Titus,32334,406.054,19.589,425.643,33.21459,-94.96678
2708,2012,48449,PRESIDENT,TX,2648.0,6084.0,8732.0,1,19.67,69.67,TX,Titus,32334,406.054,19.589,425.643,33.21459,-94.96678
2709,2016,48449,PRESIDENT,TX,2597.0,6511.0,9108.0,1,21.489999999999995,71.49,TX,Titus,32334,406.054,19.589,425.643,33.21459,-94.96678
2710,2020,48449,PRESIDENT,TX,2856.0,7570.0,10426.0,1,22.61,72.61,TX,Titus,32334,406.054,19.589,425.643,33.21459,-94.96678
2711,2000,48451,PRESIDENT,TX,9288.0,24733.0,34021.0,1,22.700000000000003,72.7,TX,Tom Green,110224,1521.972,18.573,1540.545,31.40158,-100.46135
2712,2004,48451,PRESIDENT,TX,9007.0,28185.0,37192.0,1,25.78,75.78,TX,Tom Green,110224,1521.972,18.573,1540.545,31.40158,-100.46135
2713,2008,48451,PRESIDENT,TX,11158.0,27362.0,38520.0,1,21.03,71.03,TX,Tom Green,110224,1521.972,18.573,1540.545,31.40158,-100.46135
2714,2012,48451,PRESIDENT,TX,9294.0,26878.0,36172.0,1,24.310000000000002,74.31,TX,Tom Green,110224,1521.972,18.573,1540.545,31.40158,-100.46135
2715,2016,48451,PRESIDENT,TX,9173.0,27494.0,36667.0,1,24.980000000000004,74.98,TX,Tom Green,110224,1521.972,18.573,1540.545,31.40158,-100.46135
2716,2020,48451,PRESIDENT,TX,12239.0,32313.0,44552.0,1,22.53,72.53,TX,Tom Green,110224,1521.972,18.573,1540.545,31.40158,-100.46135
2717,2000,48453,PRESIDENT,TX,125526.0,141235.0,266761.0,1,2.9399999999999977,52.94,TX,Travis,1024266,990.202,32.806,1023.008,30.23951,-97.69127
2718,2004,48453,PRESIDENT,TX,197235.0,147885.0,345120.0,0,7.149999999999999,57.15,TX,Travis,1024266,990.202,32.806,1023.008,30.23951,-97.69127
2719,2008,48453,PRESIDENT,TX,254017.0,136981.0,390998.0,0,14.969999999999999,64.97,TX,Travis,1024266,990.202,32.806,1023.008,30.23951,-97.69127
2720,2012,48453,PRESIDENT,TX,232788.0,140152.0,372940.0,0,12.420000000000002,62.42,TX,Travis,1024266,990.202,32.806,1023.008,30.23951,-97.69127
2721,2016,48453,PRESIDENT,TX,308260.0,127209.0,435469.0,0,20.790000000000006,70.79,TX,Travis,1024266,990.202,32.806,1023.008,30.23951,-97.69127
2722,2020,48453,PRESIDENT,TX,435860.0,161337.0,597197.0,0,22.980000000000004,72.98,TX,Travis,1024266,990.202,32.806,1023.008,30.23951,-97.69127
2723,2000,48455,PRESIDENT,TX,2142.0,3093.0,5235.0,1,9.079999999999998,59.08,TX,Trinity,14585,693.608,20.360,713.968,31.08748,-95.15329
2724,2004,48455,PRESIDENT,TX,2204.0,3985.0,6189.0,1,14.39,64.39,TX,Trinity,14585,693.608,20.360,713.968,31.08748,-95.15329
2725,2008,48455,PRESIDENT,TX,1925.0,4095.0,6020.0,1,18.019999999999996,68.02,TX,Trinity,14585,693.608,20.360,713.968,31.08748,-95.15329
2726,2012,48455,PRESIDENT,TX,1614.0,4537.0,6151.0,1,23.760000000000005,73.76,TX,Trinity,14585,693.608,20.360,713.968,31.08748,-95.15329
2727,2016,48455,PRESIDENT,TX,1154.0,4737.0,5891.0,1,30.409999999999997,80.41,TX,Trinity,14585,693.608,20.360,713.968,31.08748,-95.15329
2728,2020,48455,PRESIDENT,TX,1323.0,5579.0,6902.0,1,30.83,80.83,TX,Trinity,14585,693.608,20.360,713.968,31.08748,-95.15329
2729,2000,48457,PRESIDENT,TX,2775.0,4236.0,7011.0,1,10.420000000000002,60.42,TX,Tyler,21766,924.501,11.122,935.623,30.76957,-94.37944
2730,2004,48457,PRESIDENT,TX,2659.0,5043.0,7702.0,1,15.480000000000004,65.48,TX,Tyler,21766,924.501,11.122,935.623,30.76957,-94.37944
2731,2008,48457,PRESIDENT,TX,2166.0,5644.0,7810.0,1,22.269999999999996,72.27,TX,Tyler,21766,924.501,11.122,935.623,30.76957,-94.37944
2732,2012,48457,PRESIDENT,TX,1668.0,5910.0,7578.0,1,27.989999999999995,77.99,TX,Tyler,21766,924.501,11.122,935.623,30.76957,-94.37944
2733,2016,48457,PRESIDENT,TX,1248.0,6624.0,7872.0,1,34.150000000000006,84.15,TX,Tyler,21766,924.501,11.122,935.623,30.76957,-94.37944
2734,2020,48457,PRESIDENT,TX,1403.0,8194.0,9597.0,1,35.379999999999995,85.38,TX,Tyler,21766,924.501,11.122,935.623,30.76957,-94.37944
2735,2000,48459,PRESIDENT,TX,4180.0,8448.0,12628.0,1,16.900000000000006,66.9,TX,Upshur,39309,582.947,9.652,592.599,32.73587,-94.94164
2736,2004,48459,PRESIDENT,TX,4225.0,10232.0,14457.0,1,20.78,70.78,TX,Upshur,39309,582.947,9.652,592.599,32.73587,-94.94164
2737,2008,48459,PRESIDENT,TX,3790.0,11222.0,15012.0,1,24.75,74.75,TX,Upshur,39309,582.947,9.652,592.599,32.73587,-94.94164
2738,2012,48459,PRESIDENT,TX,2971.0,12015.0,14986.0,1,30.17,80.17,TX,Upshur,39309,582.947,9.652,592.599,32.73587,-94.94164
2739,2016,48459,PRESIDENT,TX,2380.0,13209.0,15589.0,1,34.730000000000004,84.73,TX,Upshur,39309,582.947,9.652,592.599,32.73587,-94.94164
2740,2020,48459,PRESIDENT,TX,2877.0,15809.0,18686.0,1,34.599999999999994,84.6,TX,Upshur,39309,582.947,9.652,592.599,32.73587,-94.94164
2741,2000,48461,PRESIDENT,TX,266.0,982.0,1248.0,1,28.689999999999998,78.69,TX,Upton,3355,1241.324,0.179,1241.503,31.35384,-102.04201
2742,2004,48461,PRESIDENT,TX,185.0,1009.0,1194.0,1,34.510000000000005,84.51,TX,Upton,3355,1241.324,0.179,1241.503,31.35384,-102.04201
2743,2008,48461,PRESIDENT,TX,288.0,898.0,1186.0,1,25.72,75.72,TX,Upton,3355,1241.324,0.179,1241.503,31.35384,-102.04201
2744,2012,48461,PRESIDENT,TX,333.0,953.0,1286.0,1,24.11,74.11,TX,Upton,3355,1241.324,0.179,1241.503,31.35384,-102.04201
2745,2016,48461,PRESIDENT,TX,286.0,1007.0,1293.0,1,27.879999999999995,77.88,TX,Upton,3355,1241.324,0.179,1241.503,31.35384,-102.04201
2746,2020,48461,PRESIDENT,TX,170.0,1178.0,1348.0,1,37.39,87.39,TX,Upton,3355,1241.324,0.179,1241.503,31.35384,-102.04201
2747,2000,48463,PRESIDENT,TX,3436.0,4855.0,8291.0,1,8.560000000000002,58.56,TX,Uvalde,26405,1551.946,6.688,1558.634,29.35034,-99.76107
2748,2004,48463,PRESIDENT,TX,3298.0,5148.0,8446.0,1,10.950000000000003,60.95,TX,Uvalde,26405,1551.946,6.688,1558.634,29.35034,-99.76107
2749,2008,48463,PRESIDENT,TX,4126.0,4590.0,8716.0,1,2.6599999999999966,52.66,TX,Uvalde,26405,1551.946,6.688,1558.634,29.35034,-99.76107
2750,2012,48463,PRESIDENT,TX,3825.0,4529.0,8354.0,1,4.210000000000001,54.21,TX,Uvalde,26405,1551.946,6.688,1558.634,29.35034,-99.76107
2751,2016,48463,PRESIDENT,TX,3867.0,4835.0,8702.0,1,5.560000000000002,55.56,TX,Uvalde,26405,1551.946,6.688,1558.634,29.35034,-99.76107
2752,2020,48463,PRESIDENT,TX,4073.0,6174.0,10247.0,1,10.25,60.25,TX,Uvalde,26405,1551.946,6.688,1558.634,29.35034,-99.76107
2753,2000,48465,PRESIDENT,TX,5056.0,6223.0,11279.0,1,5.170000000000002,55.17,TX,Val Verde,48879,3144.750,87.920,3232.670,29.88496,-101.14664
2754,2004,48465,PRESIDENT,TX,4757.0,6968.0,11725.0,1,9.43,59.43,TX,Val Verde,48879,3144.750,87.920,3232.670,29.88496,-101.14664
2755,2008,48465,PRESIDENT,TX,6982.0,5752.0,12734.0,0,4.829999999999998,54.83,TX,Val Verde,48879,3144.750,87.920,3232.670,29.88496,-101.14664
2756,2012,48465,PRESIDENT,TX,6285.0,5635.0,11920.0,0,2.729999999999997,52.73,TX,Val Verde,48879,3144.750,87.920,3232.670,29.88496,-101.14664
2757,2016,48465,PRESIDENT,TX,6964.0,5890.0,12854.0,0,4.18,54.18,TX,Val Verde,48879,3144.750,87.920,3232.670,29.88496,-101.14664
2758,2020,48465,PRESIDENT,TX,6771.0,8284.0,15055.0,1,5.020000000000003,55.02,TX,Val Verde,48879,3144.750,87.920,3232.670,29.88496,-101.14664
2759,2000,48467,PRESIDENT,TX,5245.0,12383.0,17628.0,1,20.25,70.25,TX,Van Zandt,52579,842.557,17.053,859.610,32.55894,-95.83639
2760,2004,48467,PRESIDENT,TX,4822.0,14976.0,19798.0,1,25.64,75.64,TX,Van Zandt,52579,842.557,17.053,859.610,32.55894,-95.83639
2761,2008,48467,PRESIDENT,TX,4505.0,15734.0,20239.0,1,27.739999999999995,77.74,TX,Van Zandt,52579,842.557,17.053,859.610,32.55894,-95.83639
2762,2012,48467,PRESIDENT,TX,3084.0,15794.0,18878.0,1,33.66,83.66,TX,Van Zandt,52579,842.557,17.053,859.610,32.55894,-95.83639
2763,2016,48467,PRESIDENT,TX,2799.0,18473.0,21272.0,1,36.84,86.84,TX,Van Zandt,52579,842.557,17.053,859.610,32.55894,-95.83639
2764,2020,48467,PRESIDENT,TX,3516.0,22270.0,25786.0,1,36.36,86.36,TX,Van Zandt,52579,842.557,17.053,859.610,32.55894,-95.83639
2765,2000,48469,PRESIDENT,TX,8176.0,18787.0,26963.0,1,19.680000000000007,69.68,TX,Victoria,86793,882.143,6.693,888.836,28.79637,-96.97119
2766,2004,48469,PRESIDENT,TX,8553.0,20875.0,29428.0,1,20.939999999999998,70.94,TX,Victoria,86793,882.143,6.693,888.836,28.79637,-96.97119
2767,2008,48469,PRESIDENT,TX,9832.0,19878.0,29710.0,1,16.909999999999997,66.91,TX,Victoria,86793,882.143,6.693,888.836,28.79637,-96.97119
2768,2012,48469,PRESIDENT,TX,8802.0,19692.0,28494.0,1,19.11,69.11,TX,Victoria,86793,882.143,6.693,888.836,28.79637,-96.97119
2769,2016,48469,PRESIDENT,TX,8866.0,21275.0,30141.0,1,20.58,70.58,TX,Victoria,86793,882.143,6.693,888.836,28.79637,-96.97119
2770,2020,48469,PRESIDENT,TX,10380.0,23358.0,33738.0,1,19.230000000000004,69.23,TX,Victoria,86793,882.143,6.693,888.836,28.79637,-96.97119
2771,2000,48471,PRESIDENT,TX,4943.0,9076.0,14019.0,1,14.739999999999995,64.74,TX,Walker,67861,784.169,17.335,801.504,30.74309,-95.56988
2772,2004,48471,PRESIDENT,TX,5977.0,11710.0,17687.0,1,16.209999999999994,66.21,TX,Walker,67861,784.169,17.335,801.504,30.74309,-95.56988
2773,2008,48471,PRESIDENT,TX,7334.0,11623.0,18957.0,1,11.310000000000002,61.31,TX,Walker,67861,784.169,17.335,801.504,30.74309,-95.56988
2774,2012,48471,PRESIDENT,TX,6252.0,12140.0,18392.0,1,16.010000000000005,66.01,TX,Walker,67861,784.169,17.335,801.504,30.74309,-95.56988
2775,2016,48471,PRESIDENT,TX,6091.0,12884.0,18975.0,1,17.900000000000006,67.9,TX,Walker,67861,784.169,17.335,801.504,30.74309,-95.56988
2776,2020,48471,PRESIDENT,TX,7884.0,15375.0,23259.0,1,16.099999999999994,66.1,TX,Walker,67861,784.169,17.335,801.504,30.74309,-95.56988
2777,2000,48473,PRESIDENT,TX,5046.0,5686.0,10732.0,1,2.979999999999997,52.98,TX,Waller,43205,513.430,4.388,517.818,30.01357,-95.9821
2778,2004,48473,PRESIDENT,TX,6145.0,7679.0,13824.0,1,5.549999999999997,55.55,TX,Waller,43205,513.430,4.388,517.818,30.01357,-95.9821
2779,2008,48473,PRESIDENT,TX,7153.0,8265.0,15418.0,1,3.6099999999999994,53.61,TX,Waller,43205,513.430,4.388,517.818,30.01357,-95.9821
2780,2012,48473,PRESIDENT,TX,6514.0,9244.0,15758.0,1,8.659999999999997,58.66,TX,Waller,43205,513.430,4.388,517.818,30.01357,-95.9821
2781,2016,48473,PRESIDENT,TX,5748.0,10531.0,16279.0,1,14.689999999999998,64.69,TX,Waller,43205,513.430,4.388,517.818,30.01357,-95.9821
2782,2020,48473,PRESIDENT,TX,8191.0,14260.0,22451.0,1,13.520000000000003,63.52,TX,Waller,43205,513.430,4.388,517.818,30.01357,-95.9821
2783,2000,48475,PRESIDENT,TX,1256.0,2534.0,3790.0,1,16.86,66.86,TX,Ward,10658,835.602,0.241,835.843,31.51306,-103.10511
2784,2004,48475,PRESIDENT,TX,901.0,2856.0,3757.0,1,26.019999999999996,76.02,TX,Ward,10658,835.602,0.241,835.843,31.51306,-103.10511
2785,2008,48475,PRESIDENT,TX,899.0,2667.0,3566.0,1,24.790000000000006,74.79,TX,Ward,10658,835.602,0.241,835.843,31.51306,-103.10511
2786,2012,48475,PRESIDENT,TX,841.0,2366.0,3207.0,1,23.78,73.78,TX,Ward,10658,835.602,0.241,835.843,31.51306,-103.10511
2787,2016,48475,PRESIDENT,TX,783.0,2547.0,3330.0,1,26.489999999999995,76.49,TX,Ward,10658,835.602,0.241,835.843,31.51306,-103.10511
2788,2020,48475,PRESIDENT,TX,764.0,3241.0,4005.0,1,30.92,80.92,TX,Ward,10658,835.602,0.241,835.843,31.51306,-103.10511
2789,2000,48477,PRESIDENT,TX,2996.0,8645.0,11641.0,1,24.260000000000005,74.26,TX,Washington,33718,603.954,17.797,621.751,30.21507,-96.41027
2790,2004,48477,PRESIDENT,TX,3389.0,9597.0,12986.0,1,23.900000000000006,73.9,TX,Washington,33718,603.954,17.797,621.751,30.21507,-96.41027
2791,2008,48477,PRESIDENT,TX,4034.0,10176.0,14210.0,1,21.61,71.61,TX,Washington,33718,603.954,17.797,621.751,30.21507,-96.41027
2792,2012,48477,PRESIDENT,TX,3381.0,10857.0,14238.0,1,26.25,76.25,TX,Washington,33718,603.954,17.797,621.751,30.21507,-96.41027
2793,2016,48477,PRESIDENT,TX,3382.0,10945.0,14327.0,1,26.39,76.39,TX,Washington,33718,603.954,17.797,621.751,30.21507,-96.41027
2794,2020,48477,PRESIDENT,TX,4261.0,12959.0,17220.0,1,25.260000000000005,75.26,TX,Washington,33718,603.954,17.797,621.751,30.21507,-96.41027
2795,2000,48479,PRESIDENT,TX,18120.0,13076.0,31196.0,0,8.079999999999998,58.08,TX,Webb,250304,3361.482,14.107,3375.589,27.77058,-99.32664
2796,2004,48479,PRESIDENT,TX,23654.0,17753.0,41407.0,0,7.130000000000003,57.13,TX,Webb,250304,3361.482,14.107,3375.589,27.77058,-99.32664
2797,2008,48479,PRESIDENT,TX,33452.0,13119.0,46571.0,0,21.83,71.83,TX,Webb,250304,3361.482,14.107,3375.589,27.77058,-99.32664
2798,2012,48479,PRESIDENT,TX,37597.0,11078.0,48675.0,0,27.239999999999995,77.24,TX,Webb,250304,3361.482,14.107,3375.589,27.77058,-99.32664
2799,2016,48479,PRESIDENT,TX,42307.0,12947.0,55254.0,0,26.569999999999993,76.57,TX,Webb,250304,3361.482,14.107,3375.589,27.77058,-99.32664
2800,2020,48479,PRESIDENT,TX,41820.0,25898.0,67718.0,0,11.759999999999998,61.76,TX,Webb,250304,3361.482,14.107,3375.589,27.77058,-99.32664
2801,2000,48481,PRESIDENT,TX,4838.0,8455.0,13293.0,1,13.600000000000001,63.6,TX,Wharton,41280,1086.150,8.220,1094.370,29.27848,-96.22967
2802,2004,48481,PRESIDENT,TX,4702.0,9288.0,13990.0,1,16.39,66.39,TX,Wharton,41280,1086.150,8.220,1094.370,29.27848,-96.22967
2803,2008,48481,PRESIDENT,TX,4937.0,9431.0,14368.0,1,15.64,65.64,TX,Wharton,41280,1086.150,8.220,1094.370,29.27848,-96.22967
2804,2012,48481,PRESIDENT,TX,4235.0,9750.0,13985.0,1,19.72,69.72,TX,Wharton,41280,1086.150,8.220,1094.370,29.27848,-96.22967
2805,2016,48481,PRESIDENT,TX,4238.0,10149.0,14387.0,1,20.540000000000006,70.54,TX,Wharton,41280,1086.150,8.220,1094.370,29.27848,-96.22967
2806,2020,48481,PRESIDENT,TX,4694.0,11926.0,16620.0,1,21.760000000000005,71.76,TX,Wharton,41280,1086.150,8.220,1094.370,29.27848,-96.22967
2807,2000,48483,PRESIDENT,TX,579.0,1787.0,2366.0,1,25.53,75.53,TX,Wheeler,5410,914.523,0.958,915.481,35.39259,-100.2531
2808,2004,48483,PRESIDENT,TX,420.0,1960.0,2380.0,1,32.349999999999994,82.35,TX,Wheeler,5410,914.523,0.958,915.481,35.39259,-100.2531
2809,2008,48483,PRESIDENT,TX,314.0,1918.0,2232.0,1,35.93000000000001,85.93,TX,Wheeler,5410,914.523,0.958,915.481,35.39259,-100.2531
2810,2012,48483,PRESIDENT,TX,232.0,1878.0,2110.0,1,39.0,89.0,TX,Wheeler,5410,914.523,0.958,915.481,35.39259,-100.2531
2811,2016,48483,PRESIDENT,TX,194.0,2087.0,2281.0,1,41.489999999999995,91.49,TX,Wheeler,5410,914.523,0.958,915.481,35.39259,-100.2531
2812,2020,48483,PRESIDENT,TX,168.0,2159.0,2327.0,1,42.78,92.78,TX,Wheeler,5410,914.523,0.958,915.481,35.39259,-100.2531
2813,2000,48485,PRESIDENT,TX,14108.0,27802.0,41910.0,1,16.340000000000003,66.34,TX,Wichita,131500,627.776,5.340,633.116,33.9911,-98.71685
2814,2004,48485,PRESIDENT,TX,12819.0,32472.0,45291.0,1,21.700000000000003,71.7,TX,Wichita,131500,627.776,5.340,633.116,33.9911,-98.71685
2815,2008,48485,PRESIDENT,TX,13868.0,31731.0,45599.0,1,19.590000000000003,69.59,TX,Wichita,131500,627.776,5.340,633.116,33.9911,-98.71685
2816,2012,48485,PRESIDENT,TX,10525.0,29812.0,40337.0,1,23.909999999999997,73.91,TX,Wichita,131500,627.776,5.340,633.116,33.9911,-98.71685
2817,2016,48485,PRESIDENT,TX,8770.0,27631.0,36401.0,1,25.909999999999997,75.91,TX,Wichita,131500,627.776,5.340,633.116,33.9911,-98.71685
2818,2020,48485,PRESIDENT,TX,13161.0,32069.0,45230.0,1,20.900000000000006,70.9,TX,Wichita,131500,627.776,5.340,633.116,33.9911,-98.71685
2819,2000,48487,PRESIDENT,TX,1356.0,3138.0,4494.0,1,19.83,69.83,TX,Wilbarger,13535,970.844,7.049,977.893,34.08492,-99.24244
2820,2004,48487,PRESIDENT,TX,1284.0,3685.0,4969.0,1,24.159999999999997,74.16,TX,Wilbarger,13535,970.844,7.049,977.893,34.08492,-99.24244
2821,2008,48487,PRESIDENT,TX,1196.0,3283.0,4479.0,1,23.299999999999997,73.3,TX,Wilbarger,13535,970.844,7.049,977.893,34.08492,-99.24244
2822,2012,48487,PRESIDENT,TX,971.0,2956.0,3927.0,1,25.269999999999996,75.27,TX,Wilbarger,13535,970.844,7.049,977.893,34.08492,-99.24244
2823,2016,48487,PRESIDENT,TX,809.0,3166.0,3975.0,1,29.650000000000006,79.65,TX,Wilbarger,13535,970.844,7.049,977.893,34.08492,-99.24244
2824,2020,48487,PRESIDENT,TX,956.0,3524.0,4480.0,1,28.659999999999997,78.66,TX,Wilbarger,13535,970.844,7.049,977.893,34.08492,-99.24244
2825,2000,48489,PRESIDENT,TX,3218.0,1789.0,5007.0,0,14.269999999999996,64.27,TX,Willacy,22134,590.554,193.714,784.268,26.48109,-97.58422
2826,2004,48489,PRESIDENT,TX,2734.0,2209.0,4943.0,0,5.310000000000002,55.31,TX,Willacy,22134,590.554,193.714,784.268,26.48109,-97.58422
2827,2008,48489,PRESIDENT,TX,3409.0,1456.0,4865.0,0,20.069999999999993,70.07,TX,Willacy,22134,590.554,193.714,784.268,26.48109,-97.58422
2828,2012,48489,PRESIDENT,TX,3600.0,1416.0,5016.0,0,21.769999999999996,71.77,TX,Willacy,22134,590.554,193.714,784.268,26.48109,-97.58422
2829,2016,48489,PRESIDENT,TX,3422.0,1547.0,4969.0,0,18.870000000000005,68.87,TX,Willacy,22134,590.554,193.714,784.268,26.48109,-97.58422
2830,2020,48489,PRESIDENT,TX,3108.0,2441.0,5549.0,0,6.009999999999998,56.01,TX,Willacy,22134,590.554,193.714,784.268,26.48109,-97.58422
2831,2000,48491,PRESIDENT,TX,26591.0,65041.0,91632.0,1,20.980000000000004,70.98,TX,Williamson,422679,1118.303,16.136,1134.439,30.64903,-97.60506
2832,2004,48491,PRESIDENT,TX,43117.0,83284.0,126401.0,1,15.89,65.89,TX,Williamson,422679,1118.303,16.136,1134.439,30.64903,-97.60506
2833,2008,48491,PRESIDENT,TX,67691.0,88323.0,156014.0,1,6.609999999999999,56.61,TX,Williamson,422679,1118.303,16.136,1134.439,30.64903,-97.60506
2834,2012,48491,PRESIDENT,TX,61875.0,97006.0,158881.0,1,11.060000000000002,61.06,TX,Williamson,422679,1118.303,16.136,1134.439,30.64903,-97.60506
2835,2016,48491,PRESIDENT,TX,84468.0,104175.0,188643.0,1,5.219999999999999,55.22,TX,Williamson,422679,1118.303,16.136,1134.439,30.64903,-97.60506
2836,2020,48491,PRESIDENT,TX,143795.0,139729.0,283524.0,0,0.7199999999999989,50.72,TX,Williamson,422679,1118.303,16.136,1134.439,30.64903,-97.60506
2837,2000,48493,PRESIDENT,TX,3997.0,7509.0,11506.0,1,15.260000000000005,65.26,TX,Wilson,42918,803.733,4.678,808.411,29.1743,-98.08589
2838,2004,48493,PRESIDENT,TX,4409.0,10400.0,14809.0,1,20.230000000000004,70.23,TX,Wilson,42918,803.733,4.678,808.411,29.1743,-98.08589
2839,2008,48493,PRESIDENT,TX,5362.0,10904.0,16266.0,1,17.040000000000006,67.04,TX,Wilson,42918,803.733,4.678,808.411,29.1743,-98.08589
2840,2012,48493,PRESIDENT,TX,4821.0,12218.0,17039.0,1,21.709999999999994,71.71,TX,Wilson,42918,803.733,4.678,808.411,29.1743,-98.08589
2841,2016,48493,PRESIDENT,TX,4790.0,13998.0,18788.0,1,24.510000000000005,74.51,TX,Wilson,42918,803.733,4.678,808.411,29.1743,-98.08589
2842,2020,48493,PRESIDENT,TX,6350.0,18463.0,24813.0,1,24.409999999999997,74.41,TX,Wilson,42918,803.733,4.678,808.411,29.1743,-98.08589
2843,2000,48495,PRESIDENT,TX,556.0,1468.0,2024.0,1,22.53,72.53,TX,Winkler,7110,841.107,0.160,841.267,31.83141,-103.05598
2844,2004,48495,PRESIDENT,TX,391.0,1604.0,1995.0,1,30.400000000000006,80.4,TX,Winkler,7110,841.107,0.160,841.267,31.83141,-103.05598
2845,2008,48495,PRESIDENT,TX,477.0,1529.0,2006.0,1,26.22,76.22,TX,Winkler,7110,841.107,0.160,841.267,31.83141,-103.05598
2846,2012,48495,PRESIDENT,TX,398.0,1311.0,1709.0,1,26.709999999999994,76.71,TX,Winkler,7110,841.107,0.160,841.267,31.83141,-103.05598
2847,2016,48495,PRESIDENT,TX,420.0,1403.0,1823.0,1,26.959999999999994,76.96,TX,Winkler,7110,841.107,0.160,841.267,31.83141,-103.05598
2848,2020,48495,PRESIDENT,TX,358.0,1753.0,2111.0,1,33.040000000000006,83.04,TX,Winkler,7110,841.107,0.160,841.267,31.83141,-103.05598
2849,2000,48497,PRESIDENT,TX,4830.0,11234.0,16064.0,1,19.930000000000007,69.93,TX,Wise,59127,904.422,18.162,922.584,33.21909,-97.65399
2850,2004,48497,PRESIDENT,TX,4783.0,15177.0,19960.0,1,26.040000000000006,76.04,TX,Wise,59127,904.422,18.162,922.584,33.21909,-97.65399
2851,2008,48497,PRESIDENT,TX,4471.0,15973.0,20444.0,1,28.129999999999995,78.13,TX,Wise,59127,904.422,18.162,922.584,33.21909,-97.65399
2852,2012,48497,PRESIDENT,TX,3221.0,17207.0,20428.0,1,34.230000000000004,84.23,TX,Wise,59127,904.422,18.162,922.584,33.21909,-97.65399
2853,2016,48497,PRESIDENT,TX,3412.0,20670.0,24082.0,1,35.83,85.83,TX,Wise,59127,904.422,18.162,922.584,33.21909,-97.65399
2854,2020,48497,PRESIDENT,TX,4973.0,27032.0,32005.0,1,34.459999999999994,84.46,TX,Wise,59127,904.422,18.162,922.584,33.21909,-97.65399
2855,2000,48499,PRESIDENT,TX,3893.0,9810.0,13703.0,1,21.590000000000003,71.59,TX,Wood,41964,645.234,50.484,695.718,32.78358,-95.38216
2856,2004,48499,PRESIDENT,TX,4034.0,12831.0,16865.0,1,26.08,76.08,TX,Wood,41964,645.234,50.484,695.718,32.78358,-95.38216
2857,2008,48499,PRESIDENT,TX,4010.0,13658.0,17668.0,1,27.299999999999997,77.3,TX,Wood,41964,645.234,50.484,695.718,32.78358,-95.38216
2858,2012,48499,PRESIDENT,TX,3056.0,14351.0,17407.0,1,32.44,82.44,TX,Wood,41964,645.234,50.484,695.718,32.78358,-95.38216
2859,2016,48499,PRESIDENT,TX,2630.0,15700.0,18330.0,1,35.650000000000006,85.65,TX,Wood,41964,645.234,50.484,695.718,32.78358,-95.38216
2860,2020,48499,PRESIDENT,TX,3509.0,19049.0,22558.0,1,34.44,84.44,TX,Wood,41964,645.234,50.484,695.718,32.78358,-95.38216
2861,2000,48501,PRESIDENT,TX,531.0,1911.0,2442.0,1,28.260000000000005,78.26,TX,Yoakum,7879,799.708,0.013,799.721,33.17239,-102.82377
2862,2004,48501,PRESIDENT,TX,376.0,2228.0,2604.0,1,35.56,85.56,TX,Yoakum,7879,799.708,0.013,799.721,33.17239,-102.82377
